source_language	source_value	subject_id	predicate_id	translation_language	translation_value	translation_status	translator	translator_expertise	translation_date	comment
en	Recurrent distressing nightmares	HP:5200287	rdfs:label	kk	Қайталанатын үрейлі түстер	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Sleep-related eating behavior	HP:5200288	rdfs:label	kk	Ұйқыға байланысты тамақтану мінез-құлқы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Microsleep	HP:5200289	rdfs:label	kk	Микроұйқы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Exploding head syndrome	HP:5200290	rdfs:label	kk	Жарылған бас синдромы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	REM sleep behavior disorder	HP:5200291	rdfs:label	kk	REM ұйқысындағы мінез-құлық бұзылысы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Non-restorative sleep	HP:5200292	rdfs:label	kk	Қалпына келтірмейтін ұйқы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Sleep-wake transition abnormality	HP:5200293	rdfs:label	kk	Ұйқы-сергектік ауысу бұзылысы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Sexsomnia	HP:5200294	rdfs:label	kk	Сексомния	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Periodic limb movements of sleep	HP:5200295	rdfs:label	kk	Ұйқы кезіндегі аяқ-қолдың мерзімді қозғалысы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Abnormal transition from sleep to wakefulness	HP:5200296	rdfs:label	kk	Ұйқыдан сергектікке ауысудың бұзылуы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Abnormal transition from wakefulness to sleep	HP:5200297	rdfs:label	kk	Сергектіктен ұйқыға ауысудың бұзылуы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Abnormal sleep architecture	HP:5200298	rdfs:label	kk	Ұйқы архитектурасының бұзылуы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	REM parasomnia	HP:5200299	rdfs:label	kk	REM парасомниясы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Abnormal movement during sleep	HP:5200300	rdfs:label	kk	Ұйқы кезіндегі патологиялық қозғалыс	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Short N1 sleep	HP:5200304	rdfs:label	kk	Қысқа N1 ұйқысы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Paradoxical insomnia	HP:5200305	rdfs:label	kk	Парадоксалды ұйқысыздық	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Short N2 sleep	HP:5200307	rdfs:label	kk	Қысқа N2 ұйқысы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Short N3 sleep	HP:5200309	rdfs:label	kk	Қысқа N3 ұйқысы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Diminishment of social interactions	HP:5200310	rdfs:label	kk	Әлеуметтік қарым-қатынастың азаюы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Amplification of interpersonal communication	HP:5200311	rdfs:label	kk	Тұлғааралық қарым-қатынастың күшеюі	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Amplification of relationship seeking	HP:5200315	rdfs:label	kk	Қарым-қатынас іздеудің күшеюі	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Diminishment of interpersonal communication	HP:5200316	rdfs:label	kk	Тұлғааралық қарым-қатынастың азаюы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Diminishment of relationship seeking	HP:5200320	rdfs:label	kk	Қарым-қатынас іздеудің азаюы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Amplification of sexual behavior	HP:5200321	rdfs:label	kk	Жыныстық мінез-құлықтың күшеюі	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Amplification of emotional expression	HP:5200322	rdfs:label	kk	Эмоционалды көріністің күшеюі	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Amplification of emotional responsiveness	HP:5200323	rdfs:label	kk	Эмоционалды жауап беруінің күшеюі	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Amplification of comfort with casual physical contact	HP:5200325	rdfs:label	kk	Кездейсоқ дене жанасуына қолайлылықтың күшеюі	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Diminishment of sexual behavior	HP:5200327	rdfs:label	kk	Жыныстық мінез-құлықтың азаюы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Diminishment of emotional expression	HP:5200328	rdfs:label	kk	Эмоционалды көріністің азаюы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Problematic alcohol consumption	HP:5200329	rdfs:label	kk	Алкогольді проблемалы тұтыну	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Suicide behaviors	HP:5200330	rdfs:label	kk	Суицидтік мінез-құлық	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Addictive sedative use	HP:5200331	rdfs:label	kk	Седативтік заттарды аддиктивті қолдану	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Addictive non-substance behaviors	HP:5200332	rdfs:label	kk	Заттық емес аддиктивті мінез-құлық	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Addictive spending behavior	HP:5200333	rdfs:label	kk	Аддиктивті ақша жұмсау мінез-құлығы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Addictive gambling behavior	HP:5200334	rdfs:label	kk	Аддиктивті құмарлық ойын мінез-құлығы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Addictive sex behavior	HP:5200335	rdfs:label	kk	Аддиктивті жыныстық мінез-құлық	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Addictive video game use	HP:5200336	rdfs:label	kk	Бейне ойындарды аддиктивті пайдалану	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Compulsive stealing	HP:5200337	rdfs:label	kk	Компульсивті ұрлау (клептомания)	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Excessive fire setting	HP:5200338	rdfs:label	kk	Шектен тыс өрт қою (пиромания)	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Self-cutting	HP:5200339	rdfs:label	kk	Өзін-өзі кесу	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Addictive cannabis use	HP:5200341	rdfs:label	kk	Каннабисті аддиктивті қолдану	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Autophagia	HP:5200342	rdfs:label	kk	Аутофагия	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Hypnagogic sleep paralysis	HP:5200352	rdfs:label	kk	Гипнагогиялық ұйқылық сал	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Hypnopompic sleep paralysis	HP:5200353	rdfs:label	kk	Гипнопомпиялық ұйқылық сал	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Sleep onset rapid eye movement period	HP:5200356	rdfs:label	kk	Ұйқы басталуындағы жылдам көз қозғалысы кезеңі	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Prolonged N1 sleep	HP:5200357	rdfs:label	kk	Ұзартылған N1 ұйқысы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Prolonged N2 sleep	HP:5200358	rdfs:label	kk	Ұзартылған N2 ұйқысы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Prolonged N3 sleep	HP:5200359	rdfs:label	kk	Ұзартылған N3 ұйқысы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Short REM sleep	HP:5200360	rdfs:label	kk	Қысқа REM ұйқысы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Prolonged REM sleep	HP:5200361	rdfs:label	kk	Ұзартылған REM ұйқысы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Short NREM sleep	HP:5200362	rdfs:label	kk	Қысқа NREM ұйқысы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Prolonged NREM sleep	HP:5200363	rdfs:label	kk	Ұзартылған NREM ұйқысы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Abnormal judgment	HP:5200401	rdfs:label	kk	Пайымдаудың бұзылуы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Overvalued idea	HP:5200402	rdfs:label	kk	Аса маңызды идея	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Time agnosia	HP:5200403	rdfs:label	kk	Уақыт агнозиясы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Olfactory agnosia	HP:5200405	rdfs:label	kk	Иіс сезу агнозиясы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Tactile agnosia	HP:5200406	rdfs:label	kk	Тактильдік агнозия	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Topographical agnosia	HP:5200407	rdfs:label	kk	Топографиялық агнозия	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Delusional memory	HP:5200409	rdfs:label	kk	Бредтік жад	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Auditory agnosia	HP:5200410	rdfs:label	kk	Есту агнозиясы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Gustatory agnosia	HP:5200411	rdfs:label	kk	Дәм сезу агнозиясы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Allesthesia	HP:5200412	rdfs:label	kk	Аллестезия	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Autotopagnosia	HP:5200413	rdfs:label	kk	Аутотопагнозия	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Persecutory delusion	HP:5200415	rdfs:label	kk	Қуғын-сүргін бреді	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Morbid jealousy	HP:5200416	rdfs:label	kk	Ауру қызғаныш	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Grandiose delusion	HP:5200417	rdfs:label	kk	Ұлылық бреді	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Folie à deux	HP:5200418	rdfs:label	kk	Екеуара психоз (folie à deux)	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Disorder of thought control	HP:5200419	rdfs:label	kk	Ойды бақылаудың бұзылуы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Delusion of love	HP:5200420	rdfs:label	kk	Махаббат бреді	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Nihilistic delusion	HP:5200421	rdfs:label	kk	Нигилистік бред	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Cotard delusion	HP:5200422	rdfs:label	kk	Котар сандырағы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Abnormal experience of reality	HP:5200423	rdfs:label	kk	Шындықты қабылдаудың бұзылуы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Delusional perception	HP:5200424	rdfs:label	kk	Сандырақты қабылдау	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Hypochondriac delusion	HP:5200425	rdfs:label	kk	Гипохондриялық сандырақ	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Delusions of infestation	HP:5200426	rdfs:label	kk	Жәндіктер жайлау сандырағы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Delusional atmosphere	HP:5200427	rdfs:label	kk	Сандырақты ахуал	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Delusional misidentification	HP:5200428	rdfs:label	kk	Сандырақты жалған тану	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Religious delusion	HP:5200429	rdfs:label	kk	Діни сандырақ	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Abnormal psychotic pattern	HP:5200430	rdfs:label	kk	Психоздық үлгінің бұзылуы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Incomplete unilateral cleft lip	HP:5201000	rdfs:label	kk	Толық емес біржақты еріннің жырығы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Complete unilateral cleft lip	HP:5201001	rdfs:label	kk	Толық біржақты еріннің жырығы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Microform unilateral cleft lip	HP:5201002	rdfs:label	kk	Микроформалы біржақты еріннің жырығы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Complete cleft hard palate	HP:5201003	rdfs:label	kk	Қатты таңдайдың толық жырығы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Incomplete cleft hard palate	HP:5201004	rdfs:label	kk	Қатты таңдайдың толық емес жырығы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Complete cleft soft palate	HP:5201005	rdfs:label	kk	Жұмсақ таңдайдың толық жырығы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Incomplete cleft soft palate	HP:5201006	rdfs:label	kk	Жұмсақ таңдайдың толық емес жырығы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Incomplete cleft maxillary alveolar ridge	HP:5201007	rdfs:label	kk	Жоғарғы жақ альвеолярлық өсіндісінің толық емес жырығы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Complete cleft maxillary alveolar ridge	HP:5201008	rdfs:label	kk	Жоғарғы жақ альвеолярлық өсіндісінің толық жырығы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Complete cleft of the upper lip	HP:5201009	rdfs:label	kk	Жоғарғы еріннің толық жырығы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Microform cleft of the upper lip	HP:5201010	rdfs:label	kk	Жоғарғы еріннің микроформалы жырығы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Complete bilateral cleft lip	HP:5201011	rdfs:label	kk	Толық екіжақты еріннің жырығы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Incomplete bilateral cleft lip	HP:5201012	rdfs:label	kk	Толық емес екіжақты еріннің жырығы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Microform bilateral cleft lip	HP:5201013	rdfs:label	kk	Микроформалы екіжақты еріннің жырығы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Asymmetric bilateral cleft lip	HP:5201014	rdfs:label	kk	Асимметриялы екіжақты еріннің жырығы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Craniofacial cleft	HP:5201015	rdfs:label	kk	Краниофациальды жырық	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Submucous cleft palate	HP:5201016	rdfs:label	kk	Таңдайдың субмукозды жырығы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Unusual bacterial infection	HP:5210000	rdfs:label	kk	Әдеттен тыс бактериялық инфекция	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Unusual gram-positive bacterial infection	HP:5210001	rdfs:label	kk	Әдеттен тыс грамоң бактериялық инфекция	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Unusual gram-negative bacterial infection	HP:5210002	rdfs:label	kk	Әдеттен тыс грамтеріс бактериялық инфекция	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Unusual Staphylococcus aureus infection	HP:5210003	rdfs:label	kk	Әдеттен тыс Staphylococcus aureus инфекциясы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Severe Staphylococcus aureus infection	HP:5210004	rdfs:label	kk	Ауыр Staphylococcus aureus инфекциясы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Chronic absent circulating IgA	HP:5210005	rdfs:label	kk	Айналымдағы IgA-ның созылмалы болмауы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Unusual Enterococcus infection	HP:5210006	rdfs:label	kk	Әдеттен тыс Enterococcus инфекциясы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Severe Enterococcus infection	HP:5210007	rdfs:label	kk	Ауыр Enterococcus инфекциясы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
